--[[ KHENGIE v10.2 EXTREME | 1000 layers | 3x multi-pass ]]
      Zoguvidegebi=bit32.bxor(Zoguvidegebi,149)
      Nifomojoqocif=Nifomojoqocif+15
      Fajugevak=(Fajugevak+62)
      Giqumesufosos=(((Giqumesufosos<<3)|(Giqumesufosos>>>5))&255)
      Wisogiginobo=bit32.bxor(Wisogiginobo,17)
      Loyogisuxaz=Loyogisuxaz+107
      Doqibinulex=Doqibinulex-237
      Jeqexucira=(Jeqexucira+221)
      Kecegefopari=(((Kecegefopari<<7)|(Kecegefopari>>>1))&255)
      Heriqe=bit32.bxor(Heriqe,99)
      Boroju=Boroju+216
      Mukiluhuxipod=(Mukiluhuxipod+61)
      Hihiwinozerahova=(((Hihiwinozerahova<<7)|(Hihiwinozerahova>>>1))&255)
      Nanoyihivod=bit32.bxor(Nanoyihivod,182)
      Fosixepeca=Fosixepeca+20
      Seheyik=(Seheyik+42)
      Mapaye=(((Mapaye<<5)|(Mapaye>>>3))&255)
      Vahidad=(((Vahidad>>>0)|(Vahidad<<8))&255)
      Hevura=bit32.bxor(Hevura,36)
      Bigoyosinaveh=Bigoyosinaveh+70
      Nuziqusazar=(Nuziqusazar+241)
      Jimumuxipe=(((Jimumuxipe<<2)|(Jimumuxipe>>>6))&255)
      Pajenizuw=bit32.bxor(Pajenizuw,178)
      Ketacomi=Ketacomi+140
      Zekuwawivopasa=(Zekuwawivopasa+255)
      Xoyepapumexuh=(((Xoyepapumexuh<<4)|(Xoyepapumexuh>>>4))&255)
      Rubaqojapaqale=bit32.bxor(Rubaqojapaqale,168)
      Yuxikajivodiyoyo=Yuxikajivodiyoyo+18
      Sehuvazinonix=bit32.bxor(Sehuvazinonix,125)
      Zefufosij=(Zefufosij+165)
      Futinofuqixavudi=(((Futinofuqixavudi<<2)|(Futinofuqixavudi>>>6))&255)
      Toyetu=bit32.bxor(Toyetu,137)
      Kojocido=Kojocido+71
      Noxanad=(Noxanad+107)
      Yupimiw=(((Yupimiw<<0)|(Yupimiw>>>8))&255)
      Zawopovuqisexo=bit32.bxor(Zawopovuqisexo,139)
      Rafaxi=Rafaxi+23
      Hobeke=(Hobeke+205)
      Petovum=(((Petovum<<3)|(Petovum>>>5))&255)
      Budetoregok=(Budetoregok+180)
      Huwofa=bit32.bxor(Huwofa,218)
      Soxeyirewitofuy=Soxeyirewitofuy+81
      Fipenu=(Fipenu+158)
      Cuzadew=(((Cuzadew<<3)|(Cuzadew>>>5))&255)
      Tadogatelosehe=bit32.bxor(Tadogatelosehe,82)
      Xipiwuzumobo=Xipiwuzumobo+126
      Ximevip=(Ximevip+246)
      Yayayuwudinupago=(((Yayayuwudinupago<<2)|(Yayayuwudinupago>>>6))&255)
      Foleqagucaziric=bit32.bxor(Foleqagucaziric,226)
      Besega=Besega+224
      Siyaqikawajiy=(Siyaqikawajiy+120)
      Cigekiroqo=(Cigekiroqo+148)
      Qudavujivawih=(((Qudavujivawih<<3)|(Qudavujivawih>>>5))&255)
      Hiqikitufe=bit32.bxor(Hiqikitufe,219)
      Cowipebeher=Cowipebeher+230
      Cejakunotetawa=(Cejakunotetawa+215)
      Xesohupuk=(((Xesohupuk<<5)|(Xesohupuk>>>3))&255)
      Vebemot=bit32.bxor(Vebemot,130)
      Sovetamacaxefe=Sovetamacaxefe+198
      Jozuzajesomube=(Jozuzajesomube+159)
      Kazuquviqiwezum=(((Kazuquviqiwezum<<4)|(Kazuquviqiwezum>>>4))&255)
      Zarumema=Zarumema-25
      Zilawicejogepoqe=bit32.bxor(Zilawicejogepoqe,38)
      Padaqelokatesup=Padaqelokatesup+68
      Qotujuleruteqedi=(Qotujuleruteqedi+247)
      Taditapuyisurot=(((Taditapuyisurot<<6)|(Taditapuyisurot>>>2))&255)
      Kigoceforinifa=bit32.bxor(Kigoceforinifa,69)
      Gogakuxibisaxi=Gogakuxibisaxi+250
      Guceyaxovuqiq=(Guceyaxovuqiq+199)
      Perijeyev=(((Perijeyev<<6)|(Perijeyev>>>2))&255)
      Fubaditilin=bit32.bxor(Fubaditilin,247)
      Xapowimivoximici=Xapowimivoximici+108
      Haboqupamuyonoha=(((Haboqupamuyonoha<<5)|(Haboqupamuyonoha>>>3))&255)
      Fidemomojog=(Fidemomojog+237)
      Dexukaxatidafih=(((Dexukaxatidafih<<7)|(Dexukaxatidafih>>>1))&255)
      Gutohucelalelifa=bit32.bxor(Gutohucelalelifa,172)
      Yoyosexehog=Yoyosexehog+133
      Meweheburunuxamu=(Meweheburunuxamu+244)
      Weguvatitewazu=(((Weguvatitewazu<<4)|(Weguvatitewazu>>>4))&255)
      Razaxefujivako=bit32.bxor(Razaxefujivako,149)
      Biluhi=Biluhi+161
      Xajuza=(Xajuza+158)
      Ruvalajetefeceh=(((Ruvalajetefeceh<<1)|(Ruvalajetefeceh>>>7))&255)
      Vevikaherad=bit32.bxor(Vevikaherad,45)
      Gelafuyuz=bit32.bxor(Gelafuyuz,103)
      Bocevugojesisu=Bocevugojesisu+195
      Neyenovocoyobop=(Neyenovocoyobop+33)
      Sikobufapace=(((Sikobufapace<<4)|(Sikobufapace>>>4))&255)
      Niweki=bit32.bxor(Niweki,184)
      Guxinupafonuvoba=Guxinupafonuvoba+231
      Vexajenu=(Vexajenu+199)
      Zaziliv=(((Zaziliv<<4)|(Zaziliv>>>4))&255)
      Rizepu=bit32.bxor(Rizepu,114)
      Pehawotakewe=Pehawotakewe+152
      Jehuconoba=bit32.bxor(Jehuconoba,226)
      Tivapilapebane=(Tivapilapebane+184)
      Pecoyucekutatabi=(((Pecoyucekutatabi<<2)|(Pecoyucekutatabi>>>6))&255)
      Rubasoyufeq=bit32.bxor(Rubasoyufeq,150)
      Josayedoki=Josayedoki+225
      Miweti=(Miweti+72)
      Metutarega=(((Metutarega<<0)|(Metutarega>>>8))&255)
      Socozidezew=bit32.bxor(Socozidezew,203)
      Soyozosad=Soyozosad+122
      Qugudugimi=(Qugudugimi+181)
      Budimesig=(((Budimesig<<4)|(Budimesig>>>4))&255)
      Xakeme=bit32.bxor(Xakeme,140)
      Movomo=bit32.bxor(Movomo,201)
      Gabupikemi=Gabupikemi+124
      Powutuduva=(Powutuduva+178)
      Tejufuho=(((Tejufuho<<5)|(Tejufuho>>>3))&255)
      Yinuhifodipep=bit32.bxor(Yinuhifodipep,230)
      Rikibedul=Rikibedul+60
      Sabihibevugoy=(Sabihibevugoy+104)
      Nupafihihuya=(((Nupafihihuya<<7)|(Nupafihihuya>>>1))&255)
      Cufetiqa=bit32.bxor(Cufetiqa,189)
      Qezukulu=Qezukulu+97
      Notiwaxonazadebu=(Notiwaxonazadebu+211)
      Dupupidikatohuji=(Dupupidikatohuji+158)
      Davohajafax=(((Davohajafax<<2)|(Davohajafax>>>6))&255)
      Kirexalik=bit32.bxor(Kirexalik,215)
      Lituzamu=Lituzamu+240
      Yulesutetiw=(Yulesutetiw+197)
      Fejojojanax=(((Fejojojanax<<5)|(Fejojojanax>>>3))&255)
      Pazusologe=bit32.bxor(Pazusologe,165)
      Zoqeqiy=Zoqeqiy+120
      Salecimejegiw=(Salecimejegiw+127)
      Jiriho=(((Jiriho<<5)|(Jiriho>>>3))&255)
      Bafulodozoqepore=(((Bafulodozoqepore<<4)|(Bafulodozoqepore>>>4))&255)
      Hizomuzicuyulaf=bit32.bxor(Hizomuzicuyulaf,251)
      Levucigasale=Levucigasale+102
      Rikedumuh=(Rikedumuh+164)
      Siyezolifedone=(((Siyezolifedone<<5)|(Siyezolifedone>>>3))&255)
      Joxagotoqux=bit32.bxor(Joxagotoqux,127)
      Gojelemuqak=Gojelemuqak+54
      Gipapidaqenatuwe=(Gipapidaqenatuwe+210)
      Tafesemonizab=(((Tafesemonizab<<2)|(Tafesemonizab>>>6))&255)
      Cixipavatovivoqa=bit32.bxor(Cixipavatovivoqa,159)
      Gokutubifa=Gokutubifa+242
      Hamohogi=Hamohogi-126
      Fevupo=(Fevupo+250)
      Xerirezuqa=(((Xerirezuqa<<1)|(Xerirezuqa>>>7))&255)
      Rexopukinosipa=bit32.bxor(Rexopukinosipa,79)
      Cazohuh=Cazohuh+146
      Zumavodopitason=(Zumavodopitason+6)
      Qevepecehu=(((Qevepecehu<<0)|(Qevepecehu>>>8))&255)
      Sexalucamaqimoj=bit32.bxor(Sexalucamaqimoj,173)
      Yuluxetubawumuw=Yuluxetubawumuw+26
      Vemigosagah=(Vemigosagah+207)
      Zelomohibedevab=(((Zelomohibedevab<<1)|(Zelomohibedevab>>>7))&255)
      Nogufukeqidihey=(((Nogufukeqidihey<<4)|(Nogufukeqidihey>>>4))&255)
      Kulinurovo=bit32.bxor(Kulinurovo,128)
      Yicosoyih=Yicosoyih+96
      Meqatizegopol=(Meqatizegopol+166)
      Walifafuqopoj=(((Walifafuqopoj<<3)|(Walifafuqopoj>>>5))&255)
      Lavohucucewufuh=bit32.bxor(Lavohucucewufuh,81)
      Rutivahu=Rutivahu+206
      Sowaveluha=(Sowaveluha+238)
      Pejoresev=(((Pejoresev<<5)|(Pejoresev>>>3))&255)
      Masuqijo=bit32.bxor(Masuqijo,65)
      Rapemabaduwale=Rapemabaduwale+36
      Pefejamirotawuxo=(Pefejamirotawuxo+32)
      Weyinubo=(Weyinubo+237)
      Goziqukafijaho=(((Goziqukafijaho<<5)|(Goziqukafijaho>>>3))&255)
      Pohovijudipey=bit32.bxor(Pohovijudipey,166)
      Boxirumaruhuzici=Boxirumaruhuzici+185
      Yitimesu=(Yitimesu+9)
      Muxuyocebaraf=(((Muxuyocebaraf<<4)|(Muxuyocebaraf>>>4))&255)
      Pepiyikodocilus=bit32.bxor(Pepiyikodocilus,198)
      Nuripe=Nuripe+20
      Sevorixokifabu=(Sevorixokifabu+227)
      Zotive=(((Zotive<<2)|(Zotive>>>6))&255)
      Masidixuwigoluh=bit32.bxor(Masidixuwigoluh,83)
      Ravowewebi=bit32.bxor(Ravowewebi,17)
      Dogaqijanos=Dogaqijanos+62
      Lubamufubet=(Lubamufubet+20)
      Tibelicuxinoz=(((Tibelicuxinoz<<7)|(Tibelicuxinoz>>>1))&255)
      Lozelilalo=bit32.bxor(Lozelilalo,32)
      Siqozojomuraqoh=Siqozojomuraqoh+83
      Gahaginox=(Gahaginox+202)
      Qokamoyab=(((Qokamoyab<<6)|(Qokamoyab>>>2))&255)
      Sebopogonuxi=bit32.bxor(Sebopogonuxi,187)
      Cehukecaxotuyut=Cehukecaxotuyut+67
      Mocegib=(Mocegib+143)
      Heqotexewozaw=(Heqotexewozaw+229)
      Yejinukasuyuv=(((Yejinukasuyuv<<7)|(Yejinukasuyuv>>>1))&255)
      Yahokiweyariyepo=bit32.bxor(Yahokiweyariyepo,39)
      Sunamowoxoguxima=Sunamowoxoguxima+173
      Womegiyoy=(Womegiyoy+20)
      Nubifad=(((Nubifad<<2)|(Nubifad>>>6))&255)
      Pihebolunagud=bit32.bxor(Pihebolunagud,213)
      Giyureruyina=Giyureruyina+106
      Figehavolesi=(Figehavolesi+42)
      Bekixagezaw=(((Bekixagezaw<<0)|(Bekixagezaw>>>8))&255)
      Kinesip=(Kinesip-49)
      Cevumug=bit32.bxor(Cevumug,118)
      Wocifah=Wocifah+100
      Xovoyed=(Xovoyed+64)
      Sawoqusacidoqote=(((Sawoqusacidoqote<<5)|(Sawoqusacidoqote>>>3))&255)
      Kudavureqa=bit32.bxor(Kudavureqa,54)
      Kifavuk=Kifavuk+78
      Dumeyad=(Dumeyad+179)
      Sibavehego=(((Sibavehego<<4)|(Sibavehego>>>4))&255)
      Cigejupude=bit32.bxor(Cigejupude,41)
      Rasaxihinebi=Rasaxihinebi+37
      Bikikacojimol=bit32.bxor(Bikikacojimol,50)
      Koqibugac=(Koqibugac+141)
      Nijixorec=(((Nijixorec<<2)|(Nijixorec>>>6))&255)
      Bukosunapesifu=bit32.bxor(Bukosunapesifu,243)
      Yuqirojovuyiz=Yuqirojovuyiz+192
      Kojiruxaletero=(Kojiruxaletero+200)
      Puniliqusol=(((Puniliqusol<<3)|(Puniliqusol>>>5))&255)
      Vacifufarom=bit32.bxor(Vacifufarom,248)
      Jugabuj=Jugabuj+65
      Saseloquwoquze=(Saseloquwoquze+192)
      Cijodagoxaze=(((Cijodagoxaze<<0)|(Cijodagoxaze>>>8))&255)
      Xowotoga=(((Xowotoga>>>4)|(Xowotoga<<4))&255)
      Cupelono=bit32.bxor(Cupelono,108)
      Nuhorujiwiqusu=Nuhorujiwiqusu+53
      Sujuqa=(Sujuqa+156)
      Vozehulona=(((Vozehulona<<5)|(Vozehulona>>>3))&255)
      Midofoc=bit32.bxor(Midofoc,32)
      Dewegowazineq=Dewegowazineq+196
      Juburic=(Juburic+203)
      Hedurohacicac=(((Hedurohacicac<<2)|(Hedurohacicac>>>6))&255)
      Woyojahobufal=bit32.bxor(Woyojahobufal,75)
      Pezotimezame=Pezotimezame+26
      Qahenuyogoyenu=bit32.bxor(Qahenuyogoyenu,49)
      Jeconuxeguze=(Jeconuxeguze+15)
      Sacijiv=(((Sacijiv<<6)|(Sacijiv>>>2))&255)
      Gecevoxikaliqit=bit32.bxor(Gecevoxikaliqit,43)
      Kuqasobazunuzik=Kuqasobazunuzik+212
      Yesuquziyahu=(Yesuquziyahu+91)
      Xamekerifanub=(((Xamekerifanub<<0)|(Xamekerifanub>>>8))&255)
      Lamudoyezipoxequ=bit32.bxor(Lamudoyezipoxequ,128)
      Kapibarisoze=Kapibarisoze+212
      Babiliju=(Babiliju+163)
      Nipafukeqe=(((Nipafukeqe<<0)|(Nipafukeqe>>>8))&255)
      Jagakunekuvive=(((Jagakunekuvive>>>3)|(Jagakunekuvive<<5))&255)
      Guxamuvan=bit32.bxor(Guxamuvan,124)
      Juworudaru=Juworudaru+111
      Yetareciq=(Yetareciq+235)
      Sawabilawuyupahu=(((Sawabilawuyupahu<<7)|(Sawabilawuyupahu>>>1))&255)
      Fezoyulo=bit32.bxor(Fezoyulo,200)
      Veduxizulo=Veduxizulo+213
      Fadibafuruf=(Fadibafuruf+108)
      Qonamoyomoloricu=(((Qonamoyomoloricu<<7)|(Qonamoyomoloricu>>>1))&255)
      Johiboyohotive=bit32.bxor(Johiboyohotive,106)
      Jojihal=Jojihal+75
      Gesuxajinenelus=bit32.bxor(Gesuxajinenelus,216)
      Donohobogimo=(Donohobogimo+36)
      Qavuroro=(((Qavuroro<<7)|(Qavuroro>>>1))&255)
      Degapa=bit32.bxor(Degapa,177)
      Guxuho=Guxuho+75
      Kupedafiluloqo=(Kupedafiluloqo+187)
      Rodabajufofejoc=(((Rodabajufofejoc<<0)|(Rodabajufofejoc>>>8))&255)
      Riwiloxudofuxop=bit32.bxor(Riwiloxudofuxop,235)
      Junojib=Junojib+180
      Miwiruso=(Miwiruso+143)
      Wizekobuxubimip=(((Wizekobuxubimip<<3)|(Wizekobuxubimip>>>5))&255)
      Bupejaxe=(((Bupejaxe>>>7)|(Bupejaxe<<1))&255)
      Vucipuqi=bit32.bxor(Vucipuqi,179)
      Cekepise=Cekepise+34
      Yadosacug=(Yadosacug+219)
      Rufotoy=(((Rufotoy<<2)|(Rufotoy>>>6))&255)
      Sagubomovaxej=bit32.bxor(Sagubomovaxej,129)
      Kadoquhofi=Kadoquhofi+180
      Fesixime=(Fesixime+223)
      Zosirudilowot=(((Zosirudilowot<<0)|(Zosirudilowot>>>8))&255)
      Sofocirohet=bit32.bxor(Sofocirohet,105)
      Menimibo=Menimibo+209
      Dozace=(Dozace+175)
      Sigisikexijonam=(Sigisikexijonam+239)
      Fokiyuwukuz=(((Fokiyuwukuz<<2)|(Fokiyuwukuz>>>6))&255)
      Kuseruvad=bit32.bxor(Kuseruvad,125)
      Vuxacuveki=Vuxacuveki+211
      Jeyexed=(Jeyexed+55)
      Qopinikivizixox=(((Qopinikivizixox<<1)|(Qopinikivizixox>>>7))&255)
      Sodeha=bit32.bxor(Sodeha,170)
      Vujaruranorenepi=Vujaruranorenepi+202
      Quxahexawo=(Quxahexawo+186)
      Hutirac=(((Hutirac<<2)|(Hutirac>>>6))&255)
      Dululoba=bit32.bxor(Dululoba,87)
      Vematilakag=bit32.bxor(Vematilakag,88)
      Roxapufafuco=Roxapufafuco+59
      Tepihudajibi=(Tepihudajibi+184)
      Losamofovapefug=(((Losamofovapefug<<3)|(Losamofovapefug>>>5))&255)
      Tomiqife=bit32.bxor(Tomiqife,175)
      Lexonurebehoquj=Lexonurebehoquj+187
      Giyupeku=(Giyupeku+217)
      Qakiloquyef=(((Qakiloquyef<<6)|(Qakiloquyef>>>2))&255)
      Sitezolifeqoli=bit32.bxor(Sitezolifeqoli,96)
      Muqoliretav=Muqoliretav+48
      Vuwotahohawu=bit32.bxor(Vuwotahohawu,113)
      Yinudukif=(Yinudukif+221)
      Nemepokanen=(((Nemepokanen<<0)|(Nemepokanen>>>8))&255)
      Rufosa=bit32.bxor(Rufosa,173)
      Kiweqatiyofajaz=Kiweqatiyofajaz+161
      Cijiyovuxupoyul=(Cijiyovuxupoyul+127)
      Tofobufuj=(((Tofobufuj<<5)|(Tofobufuj>>>3))&255)
      Miwesotorumik=bit32.bxor(Miwesotorumik,224)
      Qipovutusi=Qipovutusi+217
      Rejovitowotu=(Rejovitowotu+21)
      Pegunodobabiqib=(((Pegunodobabiqib<<7)|(Pegunodobabiqib>>>1))&255)
      Tihesuxili=bit32.bxor(Tihesuxili,109)
      Pigovo=bit32.bxor(Pigovo,143)
      Judosisodije=Judosisodije+22
      Winalifusijibaz=(Winalifusijibaz+78)
      Leqahuy=(((Leqahuy<<4)|(Leqahuy>>>4))&255)
      Rugijodiril=bit32.bxor(Rugijodiril,163)
      Bokuzozoz=Bokuzozoz+214
      Heqeruda=(Heqeruda+140)
      Pudetasajisatisa=(((Pudetasajisatisa<<6)|(Pudetasajisatisa>>>2))&255)
      Nagekirefi=bit32.bxor(Nagekirefi,178)
      Jolamavovoqow=Jolamavovoqow+144
      Kiwumocekenevu=(((Kiwumocekenevu<<6)|(Kiwumocekenevu>>>2))&255)
      Dulotacizicov=(Dulotacizicov+8)
      Hajuxixosu=(((Hajuxixosu<<5)|(Hajuxixosu>>>3))&255)
      Zoqabusus=bit32.bxor(Zoqabusus,235)
      Kaqeyad=Kaqeyad+110
      Niyezupeqopodadu=(Niyezupeqopodadu+42)
      Cozovuca=(((Cozovuca<<3)|(Cozovuca>>>5))&255)
      Kuviyozoratoci=bit32.bxor(Kuviyozoratoci,104)
      Fobimog=Fobimog+57
      Vixujifu=(Vixujifu+229)
      Besipetenoxap=(((Besipetenoxap<<3)|(Besipetenoxap>>>5))&255)
      Dabokino=(Dabokino-20)
      Xixecep=bit32.bxor(Xixecep,166)
      Dayawukoxesotafo=Dayawukoxesotafo+238
      Camutaxanid=(Camutaxanid+172)
      Tuceyu=(((Tuceyu<<0)|(Tuceyu>>>8))&255)
      Gagesafi=bit32.bxor(Gagesafi,146)
      Cewepewefibeqa=Cewepewefibeqa+52
      Hupuqokofivim=(Hupuqokofivim+97)
      Xiwuqujikewetap=(((Xiwuqujikewetap<<2)|(Xiwuqujikewetap>>>6))&255)
      Nurawaguhaxihac=bit32.bxor(Nurawaguhaxihac,139)
      Womucehocukaqo=Womucehocukaqo+186
      Jazufakenopofoc=(Jazufakenopofoc-248)
      Nisupuhedoqu=(Nisupuhedoqu+107)
      Vekobotomit=(((Vekobotomit<<1)|(Vekobotomit>>>7))&255)
      Qosuwubovame=bit32.bxor(Qosuwubovame,14)
      Lacifoyem=Lacifoyem+174
      Tiducufe=(Tiducufe+100)
      Calewuzux=(((Calewuzux<<4)|(Calewuzux>>>4))&255)
      Burocuguvetoxal=bit32.bxor(Burocuguvetoxal,26)
      Xadikacunetaxun=Xadikacunetaxun+89
      Genedu=(Genedu+47)
      Yopokowipa=(((Yopokowipa<<1)|(Yopokowipa>>>7))&255)
      Qalewodusemem=(Qalewodusemem-138)
      Reraqize=bit32.bxor(Reraqize,28)
      Busetemip=Busetemip+116
      Huzelelezoveb=(Huzelelezoveb+192)
      Witedajatodeg=(((Witedajatodeg<<5)|(Witedajatodeg>>>3))&255)
      Catimo=bit32.bxor(Catimo,73)
      Cebexebum=Cebexebum+64
      Patematuniz=(Patematuniz+202)
      Nefubeco=(((Nefubeco<<2)|(Nefubeco>>>6))&255)
      Jodiholukibicaju=bit32.bxor(Jodiholukibicaju,223)
      Tubixinikotigeho=Tubixinikotigeho+162
      Duzoyivojiyime=bit32.bxor(Duzoyivojiyime,133)
      Guhidugavulubike=(Guhidugavulubike+209)
      Tijebag=(((Tijebag<<3)|(Tijebag>>>5))&255)
      Suhunihakuhe=bit32.bxor(Suhunihakuhe,77)
      Jarecazuhos=Jarecazuhos+250
      Yorimev=(Yorimev+110)
      Peviqocac=(((Peviqocac<<7)|(Peviqocac>>>1))&255)
      Vehewigixivedege=bit32.bxor(Vehewigixivedege,224)
      Nixajubayaxo=Nixajubayaxo+106
      Vitabohef=(Vitabohef+228)
      Ficeqijofun=(((Ficeqijofun<<2)|(Ficeqijofun>>>6))&255)
      Qekecozuj=(Qekecozuj+184)
      Gogafehuzarexuca=bit32.bxor(Gogafehuzarexuca,16)
      Kohineteteqipamu=Kohineteteqipamu+171
      Caqagi=(Caqagi+93)
      Xacixawesiqisal=(((Xacixawesiqisal<<7)|(Xacixawesiqisal>>>1))&255)
      Nocevazo=bit32.bxor(Nocevazo,115)
      Luzujar=Luzujar+250
      Degixeducow=(Degixeducow+62)
      Woyuwoc=(((Woyuwoc<<1)|(Woyuwoc>>>7))&255)
      Donixapu=bit32.bxor(Donixapu,17)
      Musijaganak=Musijaganak+26
      Xoqatepevib=(Xoqatepevib-88)
      Qiyedudek=(Qiyedudek+150)
      Xudivigaxobulequ=(((Xudivigaxobulequ<<5)|(Xudivigaxobulequ>>>3))&255)
      Cezajosula=bit32.bxor(Cezajosula,39)
      Yeyoroyaj=Yeyoroyaj+232
      Zuciqahixokux=(Zuciqahixokux+227)
      Kavamafi=(((Kavamafi<<5)|(Kavamafi>>>3))&255)
      Hukowoqa=bit32.bxor(Hukowoqa,176)
      Habaqi=Habaqi+69
      Qexoxoha=(Qexoxoha+110)
      Veloqivabacohed=(((Veloqivabacohed<<6)|(Veloqivabacohed>>>2))&255)
      Likobicolududeb=(((Likobicolududeb<<0)|(Likobicolududeb>>>8))&255)
      Boseya=bit32.bxor(Boseya,56)
      Nehide=Nehide+225
      Hiradi=(Hiradi+60)
      Zanizofefocenudu=(((Zanizofefocenudu<<4)|(Zanizofefocenudu>>>4))&255)
      Dolipalo=bit32.bxor(Dolipalo,251)
      Cagorohusayadew=Cagorohusayadew+228
      Pilijohosamiwi=(Pilijohosamiwi+202)
      Pipilofalokeqis=(((Pipilofalokeqis<<5)|(Pipilofalokeqis>>>3))&255)
      Gumibim=bit32.bxor(Gumibim,18)
      Livivizeqiyor=Livivizeqiyor+78
      Kayevonati=(((Kayevonati<<6)|(Kayevonati>>>2))&255)
      Cozuwuyitoleba=(Cozuwuyitoleba+212)
      Qucahuleriv=(((Qucahuleriv<<7)|(Qucahuleriv>>>1))&255)
      Cujamucidu=bit32.bxor(Cujamucidu,144)
      Labafisopabu=Labafisopabu+109
      Riqarenavu=(Riqarenavu+220)
      Saloxib=(((Saloxib<<3)|(Saloxib>>>5))&255)
      Sebufevigegureho=bit32.bxor(Sebufevigegureho,218)
      Bamabadavedu=Bamabadavedu+240
      Bukaguqaxu=(Bukaguqaxu+76)
      Gozeguyesiwo=(((Gozeguyesiwo<<1)|(Gozeguyesiwo>>>7))&255)
      Pobazihileqecire=(Pobazihileqecire+58)
      Bevibi=bit32.bxor(Bevibi,34)
      Jetetegesi=Jetetegesi+159
      Gaqiwoyimi=(Gaqiwoyimi+69)
      Habijol=(((Habijol<<4)|(Habijol>>>4))&255)
      Fefasokox=bit32.bxor(Fefasokox,199)
      Deseciyotikig=Deseciyotikig+91
      Kuqazig=(Kuqazig+179)
      Rasofiracuvo=(((Rasofiracuvo<<2)|(Rasofiracuvo>>>6))&255)
      Zifupuripized=bit32.bxor(Zifupuripized,15)
      Lulunawusufoq=Lulunawusufoq+200
      Jolacizeteh=(((Jolacizeteh>>>0)|(Jolacizeteh<<8))&255)
      Vibikumoxa=(Vibikumoxa+227)
      Jicahifilef=(((Jicahifilef<<2)|(Jicahifilef>>>6))&255)
      Vukocigefa=bit32.bxor(Vukocigefa,156)
      Kifejacufij=Kifejacufij+245
      Jayabi=(Jayabi+64)
      Sezupeciwe=(((Sezupeciwe<<4)|(Sezupeciwe>>>4))&255)
      Bifahibeso=bit32.bxor(Bifahibeso,26)
      Pizidezalon=Pizidezalon+95
      Talubi=(Talubi+141)
      Garufu=(((Garufu<<4)|(Garufu>>>4))&255)
      Lidaqihux=bit32.bxor(Lidaqihux,112)
      Melifomiceso=bit32.bxor(Melifomiceso,187)
      Hofifuloduh=Hofifuloduh+73
      Pinamose=(Pinamose+199)
      Dohenotacafe=(((Dohenotacafe<<3)|(Dohenotacafe>>>5))&255)
      Gupijitiladeta=bit32.bxor(Gupijitiladeta,242)
      Raxepireyosadis=Raxepireyosadis+84
      Kitujabibara=(Kitujabibara+123)
      Pawomalenuxi=(((Pawomalenuxi<<1)|(Pawomalenuxi>>>7))&255)
      Hijuwizumucugu=bit32.bxor(Hijuwizumucugu,187)
      Zetoqi=Zetoqi+152
      Jimakibipovalu=Jimakibipovalu-161
      Revapisipucut=(Revapisipucut+110)
      Gozurizonopufa=(((Gozurizonopufa<<5)|(Gozurizonopufa>>>3))&255)
      Vafotibakarih=bit32.bxor(Vafotibakarih,31)
      Fuwewafajozihab=Fuwewafajozihab+145
      Nujapihisiq=(Nujapihisiq+229)
      Rixoneyizuhoho=(((Rixoneyizuhoho<<4)|(Rixoneyizuhoho>>>4))&255)
      Vebogoxeloq=bit32.bxor(Vebogoxeloq,165)
      Nufadiloyok=Nufadiloyok+101
      Qutarinotiqicon=(Qutarinotiqicon+9)
      Purajamup=(((Purajamup<<7)|(Purajamup>>>1))&255)
      Kewayof=Kewayof+121
      Xijaviyusikib=bit32.bxor(Xijaviyusikib,109)
      Zihihil=Zihihil+72
      Fitahepovuf=(Fitahepovuf+141)
      Hahajiwo=(((Hahajiwo<<2)|(Hahajiwo>>>6))&255)
      Xojaco=bit32.bxor(Xojaco,231)
      Wiwiyizuko=Wiwiyizuko+74
      Yulemevokexevika=(Yulemevokexevika+187)
      Qidamucizo=(((Qidamucizo<<5)|(Qidamucizo>>>3))&255)
      Buxesoguciwovama=bit32.bxor(Buxesoguciwovama,247)
      Gafabidetejab=Gafabidetejab+160
      Kedutide=(Kedutide+30)
      Seyocixob=(Seyocixob+83)
      Qorarawubidedum=(((Qorarawubidedum<<4)|(Qorarawubidedum>>>4))&255)
      Bepipamojucev=bit32.bxor(Bepipamojucev,232)
      Xorekequkom=Xorekequkom+30
      Wixowonopezag=(Wixowonopezag+75)
      Punise=(((Punise<<0)|(Punise>>>8))&255)
      Vicajasosifugam=bit32.bxor(Vicajasosifugam,250)
      Gaqexopakudebu=Gaqexopakudebu+143
      Riqeguhegirewi=(Riqeguhegirewi+54)
      Qeqoxoyutetara=(((Qeqoxoyutetara<<2)|(Qeqoxoyutetara>>>6))&255)
      Kiwiroxifobuqe=(((Kiwiroxifobuqe>>>7)|(Kiwiroxifobuqe<<1))&255)
      Mumujawivug=bit32.bxor(Mumujawivug,88)
      Zipozawohiy=Zipozawohiy+86
      Nuloveneru=(Nuloveneru+54)
      Qiqarizavumomij=(((Qiqarizavumomij<<1)|(Qiqarizavumomij>>>7))&255)
      Wihahuqor=bit32.bxor(Wihahuqor,145)
      Yunugemojevigaz=Yunugemojevigaz+63
      Doqiherujevi=(Doqiherujevi+125)
      Yuqolu=(((Yuqolu<<6)|(Yuqolu>>>2))&255)
