--[[ KHENGIE v10.2 EXTREME | 800 layers | 3x multi-pass ]]
      Bareqoz=bit32.bxor(Bareqoz,130)
      Lofimosuzurecif=Lofimosuzurecif-84
      Gufexidadaheta=(Gufexidadaheta-193)
      Qemawam=(((Qemawam>>>2)|(Qemawam<<6))&255)
      Sovurevamokipeku=bit32.bxor(Sovurevamokipeku,158)
      Bunuvivepileq=Bunuvivepileq-178
      Qisiqujug=(Qisiqujug-210)
      Hawagazuvit=bit32.bxor(Hawagazuvit,220)
      Desumegiju=(((Desumegiju>>>4)|(Desumegiju<<4))&255)
      Levuqep=bit32.bxor(Levuqep,114)
      Baqoyuc=Baqoyuc-219
      Jixobeme=(Jixobeme-247)
      Numapeqif=(((Numapeqif>>>0)|(Numapeqif<<8))&255)
      Junehinehosur=bit32.bxor(Junehinehosur,150)
      Pocilugifazucej=Pocilugifazucej-243
      Taxutevojaza=(Taxutevojaza-53)
      Roruposug=(((Roruposug>>>7)|(Roruposug<<1))&255)
      Zovuwinoyixo=bit32.bxor(Zovuwinoyixo,48)
      Roxocosipucis=bit32.bxor(Roxocosipucis,203)
      Mocoxoxe=Mocoxoxe-164
      Subiguvejit=(Subiguvejit-8)
      Dicabafoxururur=(((Dicabafoxururur>>>4)|(Dicabafoxururur<<4))&255)
      Nofexajadexo=bit32.bxor(Nofexajadexo,48)
      Figosecocuvi=Figosecocuvi-149
      Gemuvubij=(Gemuvubij-243)
      Japucipizijeli=(((Japucipizijeli>>>6)|(Japucipizijeli<<2))&255)
      Hacivufa=bit32.bxor(Hacivufa,154)
      Misufimo=Misufimo-235
      Gugacusahonogop=(Gugacusahonogop-74)
      Reqiveqep=(((Reqiveqep>>>0)|(Reqiveqep<<8))&255)
      Hifizuvoyu=(((Hifizuvoyu>>>0)|(Hifizuvoyu<<8))&255)
      Fetutene=bit32.bxor(Fetutene,181)
      Sadovoliyufoxog=Sadovoliyufoxog-199
      Pomafapuziqadet=(Pomafapuziqadet-203)
      Zecawesolusunuhi=(((Zecawesolusunuhi>>>4)|(Zecawesolusunuhi<<4))&255)
      Rohuhilo=bit32.bxor(Rohuhilo,118)
      Caviwudiro=Caviwudiro-250
      Vikaqa=(Vikaqa-29)
      Dozagexo=(((Dozagexo>>>3)|(Dozagexo<<5))&255)
      Pamibuxoqopumuy=bit32.bxor(Pamibuxoqopumuy,37)
      Notatawugimopim=Notatawugimopim-103
      Qopeturonile=Qopeturonile-26
      Bexisisa=(Bexisisa-64)
      Xorepoyexutozaki=(((Xorepoyexutozaki>>>1)|(Xorepoyexutozaki<<7))&255)
      Nejuticalaxuhab=bit32.bxor(Nejuticalaxuhab,24)
      Pocerequ=Pocerequ-251
      Gorilajucaq=(Gorilajucaq-227)
      Sizaviliruxaxiw=(((Sizaviliruxaxiw>>>5)|(Sizaviliruxaxiw<<3))&255)
      Laxequto=bit32.bxor(Laxequto,60)
      Royekotozaruf=Royekotozaruf-68
      Rocoma=(Rocoma-118)
      Tuhago=(Tuhago-187)
      Noyecazavofonej=(((Noyecazavofonej>>>5)|(Noyecazavofonej<<3))&255)
      Boboveq=bit32.bxor(Boboveq,146)
      Pikinu=Pikinu-177
      Xenaxucahawa=(Xenaxucahawa-83)
      Lohurelosu=(((Lohurelosu>>>0)|(Lohurelosu<<8))&255)
      Gapevatiqadah=bit32.bxor(Gapevatiqadah,27)
      Sicixopecufog=Sicixopecufog-139
      Zowibovewenocip=(Zowibovewenocip-183)
      Rozaxa=(((Rozaxa>>>2)|(Rozaxa<<6))&255)
      Sokotol=bit32.bxor(Sokotol,80)
      Viqozejezemeloc=(Viqozejezemeloc-51)
      Wufumixelalekico=Wufumixelalekico-53
      Punalosekuqik=(Punalosekuqik-85)
      Xofola=(((Xofola>>>0)|(Xofola<<8))&255)
      Zisedaceqeped=bit32.bxor(Zisedaceqeped,202)
      Bilaluq=Bilaluq-113
      Qahavaxu=(Qahavaxu-85)
      Buwefayuquyu=(((Buwefayuquyu>>>0)|(Buwefayuquyu<<8))&255)
      Foyuwebobuji=bit32.bxor(Foyuwebobuji,8)
      Qofajuda=Qofajuda-105
      Zarefuwoheduniq=(Zarefuwoheduniq-188)
      Buneqe=bit32.bxor(Buneqe,18)
      Bohosisoze=(((Bohosisoze>>>0)|(Bohosisoze<<8))&255)
      Tuyohivujenahe=bit32.bxor(Tuyohivujenahe,155)
      Nutoci=Nutoci-187
      Sihoponiton=(Sihoponiton-231)
      Tohuhe=(((Tohuhe>>>2)|(Tohuhe<<6))&255)
      Qoniyifufequcuho=bit32.bxor(Qoniyifufequcuho,86)
      Suzegunup=Suzegunup-65
      Fafuvaro=(Fafuvaro-203)
      Nocisahizinij=(((Nocisahizinij>>>1)|(Nocisahizinij<<7))&255)
      Xebehapehah=bit32.bxor(Xebehapehah,7)
      Bamoturizimi=(((Bamoturizimi>>>4)|(Bamoturizimi<<4))&255)
      Warenoqasa=Warenoqasa-131
      Wemowizuzu=(Wemowizuzu-47)
      Pumuzoge=(((Pumuzoge>>>1)|(Pumuzoge<<7))&255)
      Rexivunonom=bit32.bxor(Rexivunonom,128)
      Dumocuzaxiqomek=Dumocuzaxiqomek-225
      Paduzox=(Paduzox-132)
      Dapohavonaqo=(((Dapohavonaqo>>>4)|(Dapohavonaqo<<4))&255)
      Daxifoxik=bit32.bxor(Daxifoxik,95)
      Rewirexurikuxuc=Rewirexurikuxuc-139
      Bilubobizideq=(Bilubobizideq-93)
      Rejinukuqux=(((Rejinukuqux<<3)|(Rejinukuqux>>>5))&255)
      Porejelujodo=(((Porejelujodo>>>3)|(Porejelujodo<<5))&255)
      Niqokuh=bit32.bxor(Niqokuh,60)
      Ceqeliyugunuqay=Ceqeliyugunuqay-135
      Rojetayurufufiwi=(Rojetayurufufiwi-228)
      Socicahafukusec=(((Socicahafukusec>>>5)|(Socicahafukusec<<3))&255)
      Dumaniyaxegelep=bit32.bxor(Dumaniyaxegelep,140)
      Rogegarecuz=Rogegarecuz-24
      Tojebotimoxerem=(Tojebotimoxerem-155)
      Romabuqugidefahi=(((Romabuqugidefahi>>>4)|(Romabuqugidefahi<<4))&255)
      Hotelesibuje=bit32.bxor(Hotelesibuje,63)
      Sonomayuqara=(((Sonomayuqara>>>7)|(Sonomayuqara<<1))&255)
      Zumepagiheli=Zumepagiheli-171
      Qivakibofucecajo=(Qivakibofucecajo-48)
      Qemidesa=(((Qemidesa>>>5)|(Qemidesa<<3))&255)
      Xigarehidesub=bit32.bxor(Xigarehidesub,143)
      Cimeqititixenig=Cimeqititixenig-179
      Cerumuziwe=(Cerumuziwe-141)
      Wijutage=(((Wijutage>>>6)|(Wijutage<<2))&255)
      Kezece=bit32.bxor(Kezece,35)
      Bejemupudepevuja=Bejemupudepevuja-142
      Bipuxuqubemupiq=(Bipuxuqubemupiq-90)
      Gufijecekaxucij=(((Gufijecekaxucij>>>0)|(Gufijecekaxucij<<8))&255)
      Feyafekehugu=(((Feyafekehugu>>>7)|(Feyafekehugu<<1))&255)
      Dixesuxebez=bit32.bxor(Dixesuxebez,215)
      Mozutehu=Mozutehu-129
      Kaqedejutat=(Kaqedejutat-80)
      Nogawalimep=(((Nogawalimep>>>1)|(Nogawalimep<<7))&255)
      Yotonuvadi=bit32.bxor(Yotonuvadi,83)
      Sodasewibaq=Sodasewibaq-251
      Watupivomagebowu=(Watupivomagebowu-21)
      Qoxepahicolipapu=(((Qoxepahicolipapu>>>2)|(Qoxepahicolipapu<<6))&255)
      Tuhaciweyayiwo=bit32.bxor(Tuhaciweyayiwo,58)
      Cafihuca=Cafihuca+78
      Kaqema=Kaqema-154
      Nesifayayoxa=(Nesifayayoxa-5)
      Kebiqusifiguyoju=(((Kebiqusifiguyoju>>>3)|(Kebiqusifiguyoju<<5))&255)
      Wekilez=bit32.bxor(Wekilez,169)
      Jijixow=Jijixow-180
      Xijobux=(Xijobux-52)
      Padusa=(((Padusa>>>2)|(Padusa<<6))&255)
      Fadutusowutapil=bit32.bxor(Fadutusowutapil,155)
      Sacuzipude=Sacuzipude-116
      Tupomas=(Tupomas-219)
      Pahafituqa=Pahafituqa+88
      Najosixapudesagi=(((Najosixapudesagi>>>5)|(Najosixapudesagi<<3))&255)
      Gogunet=bit32.bxor(Gogunet,234)
      Veropobesux=Veropobesux-106
      Buhakoyiq=(Buhakoyiq-185)
      Kiwekifewumav=(((Kiwekifewumav>>>6)|(Kiwekifewumav<<2))&255)
      Giyitutokasoq=bit32.bxor(Giyitutokasoq,221)
      Milejimejani=Milejimejani-16
      Wucavaxutedicuxo=(Wucavaxutedicuxo-240)
      Yifokonigu=(((Yifokonigu>>>2)|(Yifokonigu<<6))&255)
      Jisabavefihi=bit32.bxor(Jisabavefihi,157)
      Luceqewivac=(((Luceqewivac>>>4)|(Luceqewivac<<4))&255)
      Mexoniz=Mexoniz-80
      Lomalag=(Lomalag-119)
      Wixuyegu=(((Wixuyegu>>>3)|(Wixuyegu<<5))&255)
      Wibeqaw=bit32.bxor(Wibeqaw,63)
      Vebemikipaveyif=Vebemikipaveyif-90
      Humirarawe=(Humirarawe-244)
      Tijidimabad=(((Tijidimabad>>>6)|(Tijidimabad<<2))&255)
      Ruhehovimasise=bit32.bxor(Ruhehovimasise,228)
      Kisamenofot=Kisamenofot-106
      Dowowuh=(Dowowuh-74)
      Ribusijo=(Ribusijo-68)
      Libuhutajevavi=(((Libuhutajevavi>>>4)|(Libuhutajevavi<<4))&255)
      Hazateq=bit32.bxor(Hazateq,53)
      Hosafamow=Hosafamow-97
      Xumacobiquzegumi=(Xumacobiquzegumi-130)
      Canufeqejajo=(((Canufeqejajo>>>1)|(Canufeqejajo<<7))&255)
      Vamuruwadub=bit32.bxor(Vamuruwadub,22)
      Digidud=Digidud-53
      Vasohi=(Vasohi-20)
      Qoxefifivez=(((Qoxefifivez>>>0)|(Qoxefifivez<<8))&255)
      Malece=bit32.bxor(Malece,186)
      Qoditasijozihip=bit32.bxor(Qoditasijozihip,19)
      Cahijayifowuxito=Cahijayifowuxito-132
      Yusiyovamisumit=(Yusiyovamisumit-115)
      Pajivugufacice=(((Pajivugufacice>>>0)|(Pajivugufacice<<8))&255)
      Nivireme=bit32.bxor(Nivireme,141)
      Cogagi=Cogagi-193
      Redimecacayaf=(Redimecacayaf-79)
      Duhavazic=(((Duhavazic>>>5)|(Duhavazic<<3))&255)
      Zupape=bit32.bxor(Zupape,204)
      Kubuxamoh=Kubuxamoh-43
      Rizejesafikohele=(Rizejesafikohele-203)
      Hexokuderuj=Hexokuderuj+154
      Zexuxohayi=(((Zexuxohayi>>>5)|(Zexuxohayi<<3))&255)
      Xatiwiq=bit32.bxor(Xatiwiq,132)
      Qodukum=Qodukum-231
      Dijoweqogaj=(Dijoweqogaj-17)
      Fiwiwavuvexuyepa=(((Fiwiwavuvexuyepa>>>5)|(Fiwiwavuvexuyepa<<3))&255)
      Pasilifimojijus=bit32.bxor(Pasilifimojijus,69)
      Powotog=Powotog-244
      Yixetufexo=(Yixetufexo-148)
      Royahilebehe=(((Royahilebehe>>>6)|(Royahilebehe<<2))&255)
      Jefuqixiye=bit32.bxor(Jefuqixiye,174)
      Debuyecuta=Debuyecuta-160
      Giwulunewukip=Giwulunewukip-27
      Yivuvazoziy=(Yivuvazoziy-3)
      Cuteqe=(((Cuteqe>>>4)|(Cuteqe<<4))&255)
      Qosowajikeq=bit32.bxor(Qosowajikeq,125)
      Cebonelaxoyolav=Cebonelaxoyolav-28
      Cuwiroqasanite=(Cuwiroqasanite-193)
      Caxipofelepoq=(((Caxipofelepoq>>>5)|(Caxipofelepoq<<3))&255)
      Kinefo=bit32.bxor(Kinefo,172)
      Qulosihozop=Qulosihozop-115
      Dahuvi=(Dahuvi-233)
      Muxudutekenewih=(((Muxudutekenewih>>>6)|(Muxudutekenewih<<2))&255)
      Yebuzu=(((Yebuzu>>>2)|(Yebuzu<<6))&255)
      Woxecejinuzezus=bit32.bxor(Woxecejinuzezus,44)
      Guzejiwi=Guzejiwi-146
      Qudadebiqun=(Qudadebiqun-213)
      Vadiromec=(((Vadiromec>>>1)|(Vadiromec<<7))&255)
      Lewumak=bit32.bxor(Lewumak,139)
      Dexuheqesijiqi=Dexuheqesijiqi-90
      Toduhicak=(Toduhicak-124)
      Deqatejiduyax=(((Deqatejiduyax>>>7)|(Deqatejiduyax<<1))&255)
      Xihafegevusaga=bit32.bxor(Xihafegevusaga,183)
      Hijageranu=(((Hijageranu>>>4)|(Hijageranu<<4))&255)
      Mecepajucubomi=Mecepajucubomi-109
      Cefesiris=(Cefesiris-157)
      Lizomuq=(((Lizomuq>>>4)|(Lizomuq<<4))&255)
      Hirelanopuhef=bit32.bxor(Hirelanopuhef,191)
      Qetimu=Qetimu-138
      Feganowim=(Feganowim-140)
      Qenusidadi=(((Qenusidadi>>>4)|(Qenusidadi<<4))&255)
      Sinoyanabadakex=bit32.bxor(Sinoyanabadakex,90)
      Rokihanasokuyij=Rokihanasokuyij-141
      Diluvevun=(Diluvevun-166)
      Desuvuhugeqijeya=bit32.bxor(Desuvuhugeqijeya,117)
      Zikegoyaxaqanume=(((Zikegoyaxaqanume>>>0)|(Zikegoyaxaqanume<<8))&255)
      Jobunohuzugemoc=bit32.bxor(Jobunohuzugemoc,28)
      Xilapulek=Xilapulek-104
      Matoholuvuwoxen=(Matoholuvuwoxen-246)
      Hukuhasohawe=(((Hukuhasohawe>>>1)|(Hukuhasohawe<<7))&255)
      Zugadoye=bit32.bxor(Zugadoye,227)
      Leyisugowux=Leyisugowux-99
      Gihifugey=(Gihifugey-58)
      Begokexacan=(((Begokexacan>>>0)|(Begokexacan<<8))&255)
      Duratacozof=bit32.bxor(Duratacozof,69)
      Busomi=(Busomi-207)
      Zoyelubizab=Zoyelubizab-47
      Mokagef=(Mokagef-158)
      Jejalabavuyac=(((Jejalabavuyac>>>4)|(Jejalabavuyac<<4))&255)
      Leqahohigo=bit32.bxor(Leqahohigo,146)
      Bavumejawaye=Bavumejawaye-195
      Leropewipi=(Leropewipi-197)
      Buribej=(((Buribej>>>7)|(Buribej<<1))&255)
      Denerupuhunayiqo=bit32.bxor(Denerupuhunayiqo,87)
      Nikuguhowuv=Nikuguhowuv-80
      Jatixilezetivoko=(Jatixilezetivoko-45)
      Qugogudasilux=Qugogudasilux+22
      Curavu=(((Curavu>>>6)|(Curavu<<2))&255)
      Woxisodasire=bit32.bxor(Woxisodasire,47)
      Gaderelokax=Gaderelokax-136
      Jeqifecuxabahe=(Jeqifecuxabahe-5)
      Tuyurameyama=(((Tuyurameyama>>>1)|(Tuyurameyama<<7))&255)
      Cecinev=bit32.bxor(Cecinev,179)
      Codakikewotepeg=Codakikewotepeg-98
      Kiqahakuze=(Kiqahakuze-255)
      Bimicadohore=(((Bimicadohore>>>1)|(Bimicadohore<<7))&255)
      Hodewuyucof=bit32.bxor(Hodewuyucof,111)
      Ziluzolasamoxowo=(((Ziluzolasamoxowo>>>4)|(Ziluzolasamoxowo<<4))&255)
      Barodu=Barodu-195
      Fiduravulet=(Fiduravulet-49)
      Dakunov=(((Dakunov>>>2)|(Dakunov<<6))&255)
      Wubaguqoduxiqa=bit32.bxor(Wubaguqoduxiqa,44)
      Nazipuxi=Nazipuxi-41
      Keqofogucasara=(Keqofogucasara-134)
      Wubozapanabe=(((Wubozapanabe>>>0)|(Wubozapanabe<<8))&255)
      Retaletoxebeyib=bit32.bxor(Retaletoxebeyib,110)
      Nisidaro=Nisidaro-21
      Cabuxesel=(Cabuxesel-53)
      Mosale=Mosale+159
      Wosadajevevawi=(((Wosadajevevawi>>>2)|(Wosadajevevawi<<6))&255)
      Yilajuhuz=bit32.bxor(Yilajuhuz,137)
      Xoqaweleridob=Xoqaweleridob-155
      Vobitiludu=(Vobitiludu-84)
      Volisazud=(((Volisazud>>>6)|(Volisazud<<2))&255)
      Qonagudenoz=bit32.bxor(Qonagudenoz,119)
      Tazeciyay=Tazeciyay-114
      Tihojuwec=(Tihojuwec-27)
      Pesodoxave=(((Pesodoxave>>>6)|(Pesodoxave<<2))&255)
      Vatasukubisufu=bit32.bxor(Vatasukubisufu,230)
      Woxedogesibugad=Woxedogesibugad-248
      Xafase=Xafase-115
      Pagenida=(Pagenida-8)
      Raqatujog=(((Raqatujog>>>0)|(Raqatujog<<8))&255)
      Qibanidu=bit32.bxor(Qibanidu,236)
      Zawafawut=Zawafawut-83
      Honozeb=(Honozeb-221)
      Fasetexigux=(((Fasetexigux>>>4)|(Fasetexigux<<4))&255)
      Jateyivacokocipo=bit32.bxor(Jateyivacokocipo,217)
      Tuvodivifipemi=Tuvodivifipemi-187
      Kocupoyowucubo=(Kocupoyowucubo-166)
      Pucezopebaxuleme=(Pucezopebaxuleme+198)
      Gosuniguloma=(((Gosuniguloma>>>0)|(Gosuniguloma<<8))&255)
      Kekulakimutiqa=bit32.bxor(Kekulakimutiqa,99)
      Vodihefeniseqib=Vodihefeniseqib-195
      Kejesu=(Kejesu-194)
      Xoreci=(((Xoreci>>>5)|(Xoreci<<3))&255)
      Fegiteyozogesal=bit32.bxor(Fegiteyozogesal,219)
      Votuhulome=Votuhulome-38
      Cedeniho=(Cedeniho-76)
      Nibilumuxowib=(((Nibilumuxowib>>>7)|(Nibilumuxowib<<1))&255)
      Suwojoxuziqip=bit32.bxor(Suwojoxuziqip,205)
      Vabemifag=(((Vabemifag>>>3)|(Vabemifag<<5))&255)
      Zodufolufudote=Zodufolufudote-185
      Jotusokokawamey=(Jotusokokawamey-2)
      Xatubopihuzamaq=(((Xatubopihuzamaq>>>1)|(Xatubopihuzamaq<<7))&255)
      Xanafiracoxosus=bit32.bxor(Xanafiracoxosus,120)
      Zebijuke=Zebijuke-120
      Kukezugolesope=(Kukezugolesope-195)
      Vuhesud=(((Vuhesud>>>4)|(Vuhesud<<4))&255)
      Rofeteraqater=bit32.bxor(Rofeteraqater,31)
      Vutiwirunuzaqe=Vutiwirunuzaqe-179
      Sobutafu=(Sobutafu-167)
      Wiyewezoziwo=(((Wiyewezoziwo<<3)|(Wiyewezoziwo>>>5))&255)
      Lufodu=(((Lufodu>>>2)|(Lufodu<<6))&255)
      Zoqapafivug=bit32.bxor(Zoqapafivug,188)
      Bahehexumebili=Bahehexumebili-184
      Vekoruj=(Vekoruj-233)
      Vurihigibefan=(((Vurihigibefan>>>7)|(Vurihigibefan<<1))&255)
      Tiyuke=bit32.bxor(Tiyuke,161)
      Davorajuzihaha=Davorajuzihaha-56
      Nosafi=(Nosafi-93)
      Kowacipidi=(((Kowacipidi>>>0)|(Kowacipidi<<8))&255)
      Mifuwi=bit32.bxor(Mifuwi,95)
      Cahijelaxefoda=(Cahijelaxefoda-147)
      Dupera=Dupera-40
      Velima=(Velima-50)
      Jupubelo=(((Jupubelo>>>3)|(Jupubelo<<5))&255)
      Cilegiqe=bit32.bxor(Cilegiqe,223)
      Yunopeyore=Yunopeyore-77
      Zufezoxubafufe=(Zufezoxubafufe-124)
      Lapivapah=(((Lapivapah>>>6)|(Lapivapah<<2))&255)
      Fokejinoj=bit32.bxor(Fokejinoj,90)
      Punuzecu=Punuzecu-167
      Bazucevijes=(Bazucevijes-18)
      Kijojapiro=(((Kijojapiro>>>7)|(Kijojapiro<<1))&255)
      Notewupiq=(((Notewupiq>>>3)|(Notewupiq<<5))&255)
      Xumofig=bit32.bxor(Xumofig,24)
      Mizalum=Mizalum-173
      Rozucalox=(Rozucalox-233)
      Yubogone=(((Yubogone>>>0)|(Yubogone<<8))&255)
      Qehipevo=bit32.bxor(Qehipevo,38)
      Fuxorazorozur=Fuxorazorozur-119
      Lifolocure=(Lifolocure-154)
      Saxuyacusisa=(((Saxuyacusisa>>>1)|(Saxuyacusisa<<7))&255)
      Jugeva=bit32.bxor(Jugeva,152)
      Puqowayomoz=(((Puqowayomoz<<5)|(Puqowayomoz>>>3))&255)
      Naxubun=Naxubun-170
      Vexofukafiyewevi=(Vexofukafiyewevi-116)
      Buxavu=(((Buxavu>>>3)|(Buxavu<<5))&255)
      Hofokofusa=bit32.bxor(Hofokofusa,77)
      Jopocabuf=Jopocabuf-239
      Qofadexo=(Qofadexo-209)
      Pekiduyixexe=(((Pekiduyixexe>>>6)|(Pekiduyixexe<<2))&255)
      Ludupo=bit32.bxor(Ludupo,207)
      Vametidamelu=Vametidamelu-143
      Huseluheniyaha=(Huseluheniyaha-198)
      Cikotoge=(((Cikotoge<<6)|(Cikotoge>>>2))&255)
      Lepagiwacudiwum=(((Lepagiwacudiwum>>>7)|(Lepagiwacudiwum<<1))&255)
      Madutilefu=bit32.bxor(Madutilefu,44)
      Jojicenohayepu=Jojicenohayepu-156
      Yepumiyuvodidu=(Yepumiyuvodidu-200)
      Kabajiyufaxol=(((Kabajiyufaxol>>>1)|(Kabajiyufaxol<<7))&255)
      Tuwohe=bit32.bxor(Tuwohe,211)
      Gazecegi=Gazecegi-108
      Vaneruqiduza=(Vaneruqiduza-94)
      Badabufoquvi=(((Badabufoquvi>>>6)|(Badabufoquvi<<2))&255)
      Vacocexo=bit32.bxor(Vacocexo,187)
      Hebeyolu=bit32.bxor(Hebeyolu,157)
      Jawehafo=Jawehafo-150
      Quzifem=(Quzifem-39)
      Hevisiri=(((Hevisiri>>>4)|(Hevisiri<<4))&255)
      Qazarudilipulu=bit32.bxor(Qazarudilipulu,237)
      Yemavoxonumu=Yemavoxonumu-82
      Rinujixosew=(Rinujixosew-98)
      Quqidovasuxe=(((Quqidovasuxe>>>4)|(Quqidovasuxe<<4))&255)
      Gareguyiquwali=bit32.bxor(Gareguyiquwali,223)
      Ricuzupiwexirira=Ricuzupiwexirira-201
      Qaxayacohajego=(Qaxayacohajego-20)
      Kokosikuhah=(Kokosikuhah-97)
      Regaxopuduzi=(((Regaxopuduzi>>>7)|(Regaxopuduzi<<1))&255)
      Lurowexiquporaja=bit32.bxor(Lurowexiquporaja,201)
      Quzequheni=Quzequheni-179
      Sofilakez=(Sofilakez-59)
      Jipifo=(((Jipifo>>>2)|(Jipifo<<6))&255)
      Lunecogokupaw=bit32.bxor(Lunecogokupaw,234)
      Desatup=Desatup-30
      Kaworicazu=(Kaworicazu-82)
      Dicajusovohu=(((Dicajusovohu>>>2)|(Dicajusovohu<<6))&255)
      Jakadusegiq=bit32.bxor(Jakadusegiq,134)
      Xerinohizulafi=(((Xerinohizulafi<<2)|(Xerinohizulafi>>>6))&255)
      Lepuhibeyini=Lepuhibeyini-82
      Fowuquhaweyo=(Fowuquhaweyo-80)
      Kexeyukolutadeja=(((Kexeyukolutadeja>>>2)|(Kexeyukolutadeja<<6))&255)
      Qanoxe=bit32.bxor(Qanoxe,93)
      Zojivafedemekog=Zojivafedemekog-170
      Bepiguw=(Bepiguw-201)
      Vofebazawaz=(((Vofebazawaz>>>6)|(Vofebazawaz<<2))&255)
      Muheharowimobiv=bit32.bxor(Muheharowimobiv,177)
      Nunareho=Nunareho-40
      Hoxayoh=(Hoxayoh-242)
      Licidi=Licidi-231
      Nepafure=(((Nepafure>>>3)|(Nepafure<<5))&255)
      Josohojizoca=bit32.bxor(Josohojizoca,47)
      Tibacecic=Tibacecic-169
      Tuyasaq=(Tuyasaq-96)
      Veqice=(((Veqice>>>3)|(Veqice<<5))&255)
      Rapubohasewowixe=bit32.bxor(Rapubohasewowixe,117)
      Qekacubikigi=Qekacubikigi-27
      Hejobu=(Hejobu-141)
      Yapavevajawa=(((Yapavevajawa>>>0)|(Yapavevajawa<<8))&255)
      Teyexilu=bit32.bxor(Teyexilu,88)
      Vitohu=Vitohu+197
      Fifuluyofaj=Fifuluyofaj-249
      Fexidi=(Fexidi-2)
      Tosimarep=(((Tosimarep>>>0)|(Tosimarep<<8))&255)
      Sulequmu=bit32.bxor(Sulequmu,154)
      Hibebimubimexo=Hibebimubimexo-41
      Xukonum=(Xukonum-121)
      Guwaqaxatumomob=(((Guwaqaxatumomob>>>1)|(Guwaqaxatumomob<<7))&255)
      Golutofaj=bit32.bxor(Golutofaj,187)
      Hajovad=Hajovad-226
      Ziqaxiretug=(Ziqaxiretug-81)
      Yidurow=(Yidurow-245)
      Zuhopahis=(((Zuhopahis>>>6)|(Zuhopahis<<2))&255)
      Nabevedozihiqa=bit32.bxor(Nabevedozihiqa,162)
      Karijenososinuke=Karijenososinuke-16
      Watuyit=(Watuyit-162)
      Migibode=(((Migibode>>>6)|(Migibode<<2))&255)
      Leqedet=bit32.bxor(Leqedet,179)
      Fubebihoxowomaj=Fubebihoxowomaj-48
      Pedodeteyobel=(Pedodeteyobel-244)
      Padume=(((Padume>>>6)|(Padume<<2))&255)
      Womibiti=bit32.bxor(Womibiti,88)
      Dabudexifekog=Dabudexifekog-201
      Voyayuqonosibu=Voyayuqonosibu-140
      Mupuqafanuqo=(Mupuqafanuqo-145)
      Huqodo=(((Huqodo>>>5)|(Huqodo<<3))&255)
      Vodesu=bit32.bxor(Vodesu,145)
      Nukiguziji=Nukiguziji-75
      Xajurezohehimuz=(Xajurezohehimuz-126)
      Foqelo=(((Foqelo>>>1)|(Foqelo<<7))&255)
      Bujolehig=bit32.bxor(Bujolehig,150)
      Fijusulab=Fijusulab-50
      Fucicusafoguye=(Fucicusafoguye-215)
      Wopimoyiyiv=bit32.bxor(Wopimoyiyiv,126)
      Semimomeme=(((Semimomeme>>>1)|(Semimomeme<<7))&255)
      Cayixipur=bit32.bxor(Cayixipur,223)
      Hihisujofiji=Hihisujofiji-238
      Cemojobomek=(Cemojobomek-45)
      Paroguqo=(((Paroguqo>>>7)|(Paroguqo<<1))&255)
      Cisepalewedehof=bit32.bxor(Cisepalewedehof,134)
      Rubopazeb=Rubopazeb-216
      Revuhijiyitudene=(Revuhijiyitudene-49)
      Zalubevog=(((Zalubevog>>>0)|(Zalubevog<<8))&255)
      Ladorilojezuda=bit32.bxor(Ladorilojezuda,89)
      Nenufolobowif=(((Nenufolobowif<<4)|(Nenufolobowif>>>4))&255)
      Taqiweleviloxuzo=Taqiweleviloxuzo-99
      Funefuwe=(Funefuwe-56)
      Gocamedab=(((Gocamedab>>>4)|(Gocamedab<<4))&255)
      Fotefa=bit32.bxor(Fotefa,161)
      Zabajaki=Zabajaki-235
      Gubegopuwipon=(Gubegopuwipon-193)
      Dumuyocekesiraja=(((Dumuyocekesiraja>>>2)|(Dumuyocekesiraja<<6))&255)
      Pedigodevede=bit32.bxor(Pedigodevede,37)
      Rovewevuma=Rovewevuma-197
      Facimefuvonep=(Facimefuvonep-210)
      Lefaqome=Lefaqome-60
      Doxawuvehu=(((Doxawuvehu>>>7)|(Doxawuvehu<<1))&255)
      Tavukixa=bit32.bxor(Tavukixa,168)
      Turuculajahevutu=Turuculajahevutu-50
      Vuqidac=(Vuqidac-209)
      Rakifeqa=(((Rakifeqa>>>1)|(Rakifeqa<<7))&255)
      Durikijo=bit32.bxor(Durikijo,18)
      Pilomarus=Pilomarus-105
      Poxunehaxizigo=(Poxunehaxizigo-177)
      Bowogegah=(((Bowogegah>>>3)|(Bowogegah<<5))&255)
      Bowihugafobewez=bit32.bxor(Bowihugafobewez,32)
      Jehitedozilaka=Jehitedozilaka-20
      Bazubijuv=Bazubijuv-156
      Pajayaya=(Pajayaya-198)
      Pizizayogitake=(((Pizizayogitake>>>3)|(Pizizayogitake<<5))&255)
      Yadiguwezex=bit32.bxor(Yadiguwezex,96)
      Kuhuwuxe=Kuhuwuxe-180
      Cakixulasulete=(Cakixulasulete-91)
      Xapikaboxacekat=(((Xapikaboxacekat>>>7)|(Xapikaboxacekat<<1))&255)
      Papibobijesoz=bit32.bxor(Papibobijesoz,7)
      Hoyuwimovucitag=Hoyuwimovucitag-116
      Caxikiyox=(Caxikiyox-190)
      Pamohebaxe=(Pamohebaxe+67)
      Vuvoxiga=(((Vuvoxiga>>>0)|(Vuvoxiga<<8))&255)
