--[[ KHENGIE v10.2 EXTREME | 900 layers | 3x multi-pass ]]
      Begufimev=Begufimev+59
      Setumihevogixile=(Setumihevogixile-117)
      Xisiwovela=(((Xisiwovela>>>1)|(Xisiwovela<<7))&255)
      Wepobomafuqe=bit32.bxor(Wepobomafuqe,106)
      Xezedon=Xezedon-229
      Dezevihex=(Dezevihex-125)
      Neyuconunaraben=(((Neyuconunaraben>>>2)|(Neyuconunaraben<<6))&255)
      Yubejixi=bit32.bxor(Yubejixi,112)
      Piqahulogukanu=Piqahulogukanu-224
      Vejoxit=(Vejoxit-188)
      Mimeyehonitonoye=(((Mimeyehonitonoye>>>4)|(Mimeyehonitonoye<<4))&255)
      Pikazuredipu=Pikazuredipu+137
      Mitiyucegi=bit32.bxor(Mitiyucegi,238)
      Wapucacifema=Wapucacifema-65
      Hicagutef=(Hicagutef-197)
      Pesefiwupupiwah=(((Pesefiwupupiwah>>>3)|(Pesefiwupupiwah<<5))&255)
      Yacofof=bit32.bxor(Yacofof,174)
      Vuguzozazibovew=Vuguzozazibovew-68
      Buyuperore=(Buyuperore-223)
      Gemazudaxikanu=(((Gemazudaxikanu>>>0)|(Gemazudaxikanu<<8))&255)
      Qizegesuy=bit32.bxor(Qizegesuy,49)
      Kotoqanod=Kotoqanod-231
      Marutapayot=Marutapayot+190
      Yexabevo=(Yexabevo-45)
      Zorexudomiyizo=(((Zorexudomiyizo>>>3)|(Zorexudomiyizo<<5))&255)
      Luducoqa=bit32.bxor(Luducoqa,39)
      Gifexafukafa=Gifexafukafa-118
      Vafoti=(Vafoti-44)
      Dilaxivuqanup=(((Dilaxivuqanup>>>2)|(Dilaxivuqanup<<6))&255)
      Qiqiluxezer=bit32.bxor(Qiqiluxezer,240)
      Siqikapozaxey=Siqikapozaxey-227
      Caqurowexeyicica=(Caqurowexeyicica-98)
      Danomawi=(((Danomawi>>>7)|(Danomawi<<1))&255)
      Nixukikajif=(Nixukikajif-207)
      Lekoqigamabani=bit32.bxor(Lekoqigamabani,176)
      Jegazonufuboz=Jegazonufuboz-81
      Tazavux=(Tazavux-117)
      Quxepeyiq=(((Quxepeyiq>>>3)|(Quxepeyiq<<5))&255)
      Varazuyus=bit32.bxor(Varazuyus,4)
      Podafima=Podafima-193
      Yenebohu=(Yenebohu-148)
      Hahanoho=(((Hahanoho>>>6)|(Hahanoho<<2))&255)
      Yenoca=bit32.bxor(Yenoca,13)
      Nekipuzimexoj=Nekipuzimexoj-94
      Qarulato=(((Qarulato>>>3)|(Qarulato<<5))&255)
      Reyozuhux=(Reyozuhux-95)
      Tamekiquwuda=(((Tamekiquwuda>>>5)|(Tamekiquwuda<<3))&255)
      Qitubojonu=bit32.bxor(Qitubojonu,147)
      Quwene=Quwene-233
      Yicacejozekara=(Yicacejozekara-72)
      Notekaxiyace=(((Notekaxiyace>>>1)|(Notekaxiyace<<7))&255)
      Kufino=bit32.bxor(Kufino,83)
      Tamerewobab=Tamerewobab-160
      Paqomevokut=(Paqomevokut-180)
      Nemokibakiwapu=(((Nemokibakiwapu>>>0)|(Nemokibakiwapu<<8))&255)
      Henulesobayizehe=Henulesobayizehe+65
      Goxoyiwubuzo=bit32.bxor(Goxoyiwubuzo,50)
      Nimazagam=Nimazagam-33
      Ropaba=(Ropaba-90)
      Wivaraqunacevaf=(((Wivaraqunacevaf>>>4)|(Wivaraqunacevaf<<4))&255)
      Yogosegewa=bit32.bxor(Yogosegewa,126)
      Kewecihizecof=Kewecihizecof-96
      Fuputocitufudap=(Fuputocitufudap-132)
      Labefesi=(((Labefesi>>>2)|(Labefesi<<6))&255)
      Meqibarifotu=bit32.bxor(Meqibarifotu,73)
      Kujusat=Kujusat-154
      Qijowi=(Qijowi-66)
      Wuvuqijuzuruk=(Wuvuqijuzuruk-229)
      Vejahibixobobiwi=(((Vejahibixobobiwi>>>6)|(Vejahibixobobiwi<<2))&255)
      Zotaxow=bit32.bxor(Zotaxow,59)
      Puvufokuhavecip=Puvufokuhavecip-35
      Vokikamipadekaya=(Vokikamipadekaya-0)
      Nezezi=(((Nezezi>>>1)|(Nezezi<<7))&255)
      Nuqunawu=bit32.bxor(Nuqunawu,171)
      Dakeyunefayot=Dakeyunefayot-233
      Fekuyodiredexok=(Fekuyodiredexok-8)
      Ximajihufipe=(((Ximajihufipe>>>2)|(Ximajihufipe<<6))&255)
      Tijozej=(Tijozej+199)
      Yamoyi=bit32.bxor(Yamoyi,136)
      Xuwivehac=Xuwivehac-44
      Jedehetu=(Jedehetu-217)
      Maqakor=(((Maqakor>>>5)|(Maqakor<<3))&255)
      Qaqiwu=bit32.bxor(Qaqiwu,37)
      Lunijegovolaf=Lunijegovolaf-166
      Rinaxavi=(Rinaxavi-11)
      Cojivicep=(((Cojivicep>>>2)|(Cojivicep<<6))&255)
      Qidonanaqeraz=bit32.bxor(Qidonanaqeraz,154)
      Faqasacacukewu=Faqasacacukewu-55
      Ciqina=bit32.bxor(Ciqina,139)
      Hefeli=(Hefeli-113)
      Gagocolumuz=(((Gagocolumuz>>>3)|(Gagocolumuz<<5))&255)
      Taresefeq=bit32.bxor(Taresefeq,237)
      Tiwavawavonuka=Tiwavawavonuka-111
      Qujuyu=(Qujuyu-196)
      Nusovoqefif=(((Nusovoqefif>>>7)|(Nusovoqefif<<1))&255)
      Dudopuz=bit32.bxor(Dudopuz,36)
      Huqofeboj=Huqofeboj-54
      Jekupozohepes=(Jekupozohepes-222)
      Yeqoti=(((Yeqoti>>>4)|(Yeqoti<<4))&255)
      Qihecovikaqesibu=(Qihecovikaqesibu+107)
      Hopumerovupipife=bit32.bxor(Hopumerovupipife,128)
      Yovuvefeka=Yovuvefeka-108
      Harihepocom=(Harihepocom-217)
      Tibiyisawiquravu=(((Tibiyisawiquravu>>>2)|(Tibiyisawiquravu<<6))&255)
      Hivirofisera=bit32.bxor(Hivirofisera,84)
      Kiqigomabav=Kiqigomabav-122
      Gamiwoxewuqabuhe=(Gamiwoxewuqabuhe-233)
      Tebofebone=(((Tebofebone>>>5)|(Tebofebone<<3))&255)
      Qugaveguvukulapo=bit32.bxor(Qugaveguvukulapo,133)
      Molukelogotuyoma=Molukelogotuyoma-101
      Canefuhacigiduke=bit32.bxor(Canefuhacigiduke,57)
      Gulacozo=(Gulacozo-144)
      Benuqifabeqedibe=(((Benuqifabeqedibe>>>2)|(Benuqifabeqedibe<<6))&255)
      Nagelakesixol=bit32.bxor(Nagelakesixol,202)
      Cixoyoteceqi=Cixoyoteceqi-237
      Joxaxoku=(Joxaxoku-130)
      Gimosenipagesa=(((Gimosenipagesa>>>0)|(Gimosenipagesa<<8))&255)
      Mihawonoc=bit32.bxor(Mihawonoc,82)
      Lodonageqofewiho=Lodonageqofewiho-108
      Kofafa=(Kofafa-23)
      Nugexowozul=(((Nugexowozul>>>1)|(Nugexowozul<<7))&255)
      Jabiwedifisisi=bit32.bxor(Jabiwedifisisi,38)
      Wabali=bit32.bxor(Wabali,223)
      Veziduw=Veziduw-114
      Dugepohozapen=(Dugepohozapen-106)
      Logaciy=(((Logaciy>>>2)|(Logaciy<<6))&255)
      Nafevej=bit32.bxor(Nafevej,53)
      Zenayuyesuqow=Zenayuyesuqow-116
      Qewovaleg=(Qewovaleg-56)
      Piwoxumiha=(((Piwoxumiha>>>5)|(Piwoxumiha<<3))&255)
      Zoqedemepofokip=bit32.bxor(Zoqedemepofokip,69)
      Yiyuriguse=Yiyuriguse-183
      Hebihocipetu=(((Hebihocipetu<<5)|(Hebihocipetu>>>3))&255)
      Mojokav=(Mojokav-224)
      Koxede=(((Koxede>>>4)|(Koxede<<4))&255)
      Pubagicerelu=bit32.bxor(Pubagicerelu,73)
      Nanuyuhat=Nanuyuhat-122
      Diwusu=(Diwusu-138)
      Rebiminuritumopi=(((Rebiminuritumopi>>>0)|(Rebiminuritumopi<<8))&255)
      Huyovep=bit32.bxor(Huyovep,133)
      Mozofo=Mozofo-179
      Qepovavaguzelay=(Qepovavaguzelay-11)
      Lodopapog=(((Lodopapog>>>7)|(Lodopapog<<1))&255)
      Gasehiji=bit32.bxor(Gasehiji,32)
      Remediju=bit32.bxor(Remediju,206)
      Daqonuge=Daqonuge-119
      Labato=(Labato-202)
      Besuvifesesifal=(((Besuvifesesifal>>>7)|(Besuvifesesifal<<1))&255)
      Fowewuwoqir=bit32.bxor(Fowewuwoqir,208)
      Cafizaxorodoxuf=Cafizaxorodoxuf-120
      Tirihafo=(Tirihafo-27)
      Zicepexeser=(((Zicepexeser>>>4)|(Zicepexeser<<4))&255)
      Meqimixo=bit32.bxor(Meqimixo,51)
      Tiqiqidejaro=Tiqiqidejaro-211
      Qawoyarom=(((Qawoyarom<<4)|(Qawoyarom>>>4))&255)
      Rewezufekigalu=(Rewezufekigalu-46)
      Gibuqaguvigoqag=(((Gibuqaguvigoqag>>>2)|(Gibuqaguvigoqag<<6))&255)
      Dohopekal=bit32.bxor(Dohopekal,34)
      Fopuxunohavirinu=Fopuxunohavirinu-18
      Gubotirudisam=(Gubotirudisam-127)
      Qomamuxazimaqo=(((Qomamuxazimaqo>>>7)|(Qomamuxazimaqo<<1))&255)
      Dikuxekehitupex=bit32.bxor(Dikuxekehitupex,99)
      Bafekuromacuxev=Bafekuromacuxev-30
      Dikuzumulogusa=(Dikuzumulogusa-122)
      Sawenu=(((Sawenu>>>0)|(Sawenu<<8))&255)
      Vidomeva=(((Vidomeva<<5)|(Vidomeva>>>3))&255)
      Ziyupobolekiv=bit32.bxor(Ziyupobolekiv,139)
      Moqiyogikosonado=Moqiyogikosonado-233
      Jixofubapaqe=(Jixofubapaqe-79)
      Ribiyodarawede=(((Ribiyodarawede>>>7)|(Ribiyodarawede<<1))&255)
      Xapiwu=bit32.bxor(Xapiwu,36)
      Tojohozujofa=Tojohozujofa-173
      Yiqiwav=(Yiqiwav-139)
      Legonaja=(((Legonaja>>>1)|(Legonaja<<7))&255)
      Rocinokuh=bit32.bxor(Rocinokuh,51)
      Pokulatinofan=Pokulatinofan-80
      Tovehutegeno=bit32.bxor(Tovehutegeno,148)
      Dozogo=(Dozogo-222)
      Miqigategojiboki=(((Miqigategojiboki>>>7)|(Miqigategojiboki<<1))&255)
      Lomexub=bit32.bxor(Lomexub,26)
      Vukonukoxaro=Vukonukoxaro-223
      Biteluci=(Biteluci-47)
      Rekice=(((Rekice>>>5)|(Rekice<<3))&255)
      Boqexawudi=bit32.bxor(Boqexawudi,169)
      Fuqemogehiy=Fuqemogehiy-40
      Hifosiwiweq=(Hifosiwiweq-172)
      Xuwakafuhajarine=(((Xuwakafuhajarine>>>6)|(Xuwakafuhajarine<<2))&255)
      Fiyiyax=bit32.bxor(Fiyiyax,163)
      Jikemobeyoke=bit32.bxor(Jikemobeyoke,173)
      Buwakemoquviy=Buwakemoquviy-186
      Tipawasituce=(Tipawasituce-27)
      Nipixucica=(((Nipixucica>>>1)|(Nipixucica<<7))&255)
      Vuduvugeti=bit32.bxor(Vuduvugeti,140)
      Lenoxibipulevaf=Lenoxibipulevaf-73
      Xugeruniqi=(Xugeruniqi-44)
      Kugufefewa=(((Kugufefewa>>>5)|(Kugufefewa<<3))&255)
      Noneyesolaxe=bit32.bxor(Noneyesolaxe,57)
      Nekadeh=Nekadeh-37
      Titogojaq=(((Titogojaq<<6)|(Titogojaq>>>2))&255)
      Zuzuluvo=(Zuzuluvo-172)
      Fuguniwolat=(((Fuguniwolat>>>6)|(Fuguniwolat<<2))&255)
      Hosiwipiqa=bit32.bxor(Hosiwipiqa,13)
      Memadiwaha=Memadiwaha-156
      Nelorik=(Nelorik-181)
      Tigucefej=(((Tigucefej>>>7)|(Tigucefej<<1))&255)
      Qaxavarulem=bit32.bxor(Qaxavarulem,218)
      Helumegenecom=Helumegenecom-110
      Beveqoqehukuzena=(Beveqoqehukuzena-154)
      Fanetuzisamib=(((Fanetuzisamib>>>6)|(Fanetuzisamib<<2))&255)
      Juboliwutefula=bit32.bxor(Juboliwutefula,108)
      Mipewe=bit32.bxor(Mipewe,198)
      Niwisidotali=Niwisidotali-30
      Jicohinezalos=(Jicohinezalos-50)
      Xayebugehoren=(((Xayebugehoren>>>7)|(Xayebugehoren<<1))&255)
      Bocazutaxi=bit32.bxor(Bocazutaxi,93)
      Yadajeno=Yadajeno-147
      Bekorakorire=(Bekorakorire-104)
      Mutici=(((Mutici>>>6)|(Mutici<<2))&255)
      Huwiyecitecucew=bit32.bxor(Huwiyecitecucew,192)
      Worefayahu=Worefayahu-32
      Qugove=(Qugove+186)
      Notawe=(Notawe-30)
      Noqowo=(((Noqowo>>>4)|(Noqowo<<4))&255)
      Woyikorixa=bit32.bxor(Woyikorixa,162)
      Gomugozako=Gomugozako-185
      Munexodof=(Munexodof-211)
      Rugakebeqawiri=(((Rugakebeqawiri>>>4)|(Rugakebeqawiri<<4))&255)
      Gayizoluyidagob=bit32.bxor(Gayizoluyidagob,156)
      Cigucafar=Cigucafar-15
      Rezomekomavexe=(Rezomekomavexe-103)
      Kupegawezehales=(((Kupegawezehales>>>1)|(Kupegawezehales<<7))&255)
      Denegetewus=(Denegetewus-220)
      Vawahuxexiconu=bit32.bxor(Vawahuxexiconu,234)
      Cijoqa=Cijoqa-64
      Tureyad=(Tureyad-175)
      Zofekohih=(((Zofekohih>>>4)|(Zofekohih<<4))&255)
      Fofeqivohovimi=bit32.bxor(Fofeqivohovimi,28)
      Butitodahuhojipa=Butitodahuhojipa-235
      Rayoyibofuq=(Rayoyibofuq-90)
      Qapojewixi=(((Qapojewixi>>>0)|(Qapojewixi<<8))&255)
      Nihahu=bit32.bxor(Nihahu,85)
      Vezarusaqovapis=Vezarusaqovapis-94
      Vehusidesaneyop=bit32.bxor(Vehusidesaneyop,27)
      Ledihuripipex=(Ledihuripipex-114)
      Wumegepezuxesa=(((Wumegepezuxesa>>>2)|(Wumegepezuxesa<<6))&255)
      Lerudihiwawilol=bit32.bxor(Lerudihiwawilol,180)
      Bukiju=Bukiju-197
      Doviqavitoxapa=(Doviqavitoxapa-229)
      Mapidiyomis=(((Mapidiyomis>>>6)|(Mapidiyomis<<2))&255)
      Wotezitu=bit32.bxor(Wotezitu,43)
      Zeqipaval=Zeqipaval-121
      Lovizay=(Lovizay-33)
      Qimajefu=(((Qimajefu>>>1)|(Qimajefu<<7))&255)
      Vifunazavar=(Vifunazavar+53)
      Xobemalatiyiziz=bit32.bxor(Xobemalatiyiziz,182)
      Wopesa=Wopesa-39
      Peruquv=(Peruquv-121)
      Giqonuvohusojosa=(((Giqonuvohusojosa>>>3)|(Giqonuvohusojosa<<5))&255)
      Torakuzed=bit32.bxor(Torakuzed,8)
      Gojocatulakizop=Gojocatulakizop-84
      Tuvoqonojus=(Tuvoqonojus-158)
      Latopin=(((Latopin>>>4)|(Latopin<<4))&255)
      Xucekoze=bit32.bxor(Xucekoze,102)
      Noxupu=Noxupu-95
      Xurezacunawopoh=bit32.bxor(Xurezacunawopoh,123)
      Hagafoporegu=(Hagafoporegu-110)
      Virebebipu=(((Virebebipu>>>1)|(Virebebipu<<7))&255)
      Leyirasuzusawov=bit32.bxor(Leyirasuzusawov,128)
      Burabulubes=Burabulubes-185
      Worujikicela=(Worujikicela-0)
      Qihuzunigapoci=(((Qihuzunigapoci>>>0)|(Qihuzunigapoci<<8))&255)
      Mebose=bit32.bxor(Mebose,6)
      Muducocise=Muducocise-128
      Yidizikuguqanuj=(Yidizikuguqanuj-97)
      Hezexudawar=(((Hezexudawar>>>7)|(Hezexudawar<<1))&255)
      Didasaqexavez=bit32.bxor(Didasaqexavez,125)
      Kuqetequgaw=bit32.bxor(Kuqetequgaw,151)
      Sabekem=Sabekem-84
      Gayojogoboroco=(Gayojogoboroco-95)
      Nurutezowawe=(((Nurutezowawe>>>0)|(Nurutezowawe<<8))&255)
      Guyuhenew=bit32.bxor(Guyuhenew,118)
      Jiqogul=Jiqogul-124
      Fesoduzopogayod=(Fesoduzopogayod-57)
      Qaroyucizir=(((Qaroyucizir>>>5)|(Qaroyucizir<<3))&255)
      Gecemu=bit32.bxor(Gecemu,82)
      Yoliji=Yoliji-228
      Cirujaku=Cirujaku+195
      Yibapolemenomuda=(Yibapolemenomuda-157)
      Haduketurezaj=(((Haduketurezaj>>>3)|(Haduketurezaj<<5))&255)
      Deyenacupi=bit32.bxor(Deyenacupi,7)
      Xidefulej=Xidefulej-22
      Mokivubosojofuf=(Mokivubosojofuf-75)
      Relahugoma=(((Relahugoma>>>1)|(Relahugoma<<7))&255)
      Binixa=bit32.bxor(Binixa,142)
      Ficipoqaquj=Ficipoqaquj-164
      Zakibononil=(Zakibononil-39)
      Pafisije=(((Pafisije>>>7)|(Pafisije<<1))&255)
      Cuhinuq=bit32.bxor(Cuhinuq,114)
      Vefotuyiyici=bit32.bxor(Vefotuyiyici,200)
      Hadiyuhodoxibo=Hadiyuhodoxibo-49
      Josazulaxevu=(Josazulaxevu-146)
      Somucudugema=(((Somucudugema>>>4)|(Somucudugema<<4))&255)
      Hiyumo=bit32.bxor(Hiyumo,175)
      Kuwunususajuvec=Kuwunususajuvec-14
      Ropuyucujo=(Ropuyucujo-48)
      Wetifiv=(((Wetifiv>>>5)|(Wetifiv<<3))&255)
      Pokananurukimile=bit32.bxor(Pokananurukimile,100)
      Dowenabenuvokaz=Dowenabenuvokaz-118
      Tejofarobive=(((Tejofarobive>>>4)|(Tejofarobive<<4))&255)
      Horelin=(Horelin-81)
      Konatavurah=(((Konatavurah>>>5)|(Konatavurah<<3))&255)
      Golutogifeboho=bit32.bxor(Golutogifeboho,231)
      Qibiqeqomaj=Qibiqeqomaj-131
      Jalusagop=(Jalusagop-153)
      Wupoxuq=(((Wupoxuq>>>0)|(Wupoxuq<<8))&255)
      Gananumogiloti=bit32.bxor(Gananumogiloti,151)
      Gijigif=Gijigif-163
      Wunutowujiv=(Wunutowujiv-12)
      Viqerapuseqog=(((Viqerapuseqog>>>4)|(Viqerapuseqog<<4))&255)
      Femadoy=bit32.bxor(Femadoy,28)
      Moxeviv=bit32.bxor(Moxeviv,140)
      Fufotihasava=Fufotihasava-55
      Cininoweley=(Cininoweley-176)
      Lafofubafiyo=(((Lafofubafiyo>>>4)|(Lafofubafiyo<<4))&255)
      Rituwuluf=bit32.bxor(Rituwuluf,105)
      Vamikew=Vamikew-108
      Duruponoqozig=(Duruponoqozig-247)
      Xaqufeyoxeyanin=(((Xaqufeyoxeyanin>>>4)|(Xaqufeyoxeyanin<<4))&255)
      Simovuxafanuw=bit32.bxor(Simovuxafanuw,76)
      Dobebovoyiwulux=Dobebovoyiwulux-246
      Jenupotenup=Jenupotenup-96
      Malayexed=(Malayexed-131)
      Cawini=(((Cawini>>>1)|(Cawini<<7))&255)
      Qoquzasowixovaro=bit32.bxor(Qoquzasowixovaro,157)
      Wodokoza=Wodokoza-183
      Wodekuzisubayesi=(Wodekuzisubayesi-119)
      Weremirilafine=(((Weremirilafine>>>1)|(Weremirilafine<<7))&255)
      Yimaqaholoxa=bit32.bxor(Yimaqaholoxa,222)
      Puwulumi=Puwulumi-48
      Nonicomubaced=(Nonicomubaced-137)
      Gewegudageda=(((Gewegudageda>>>2)|(Gewegudageda<<6))&255)
      Rasefihoso=Rasefihoso-140
      Ruweya=bit32.bxor(Ruweya,77)
      Goyupuhekaget=Goyupuhekaget-157
      Balazobevon=(Balazobevon-77)
      Gopixute=(((Gopixute>>>7)|(Gopixute<<1))&255)
      Kohukudejudu=bit32.bxor(Kohukudejudu,122)
      Febicemuz=Febicemuz-194
      Pojuworicesihes=(Pojuworicesihes-148)
      Wusabi=(((Wusabi>>>6)|(Wusabi<<2))&255)
      Yevigekirijesu=bit32.bxor(Yevigekirijesu,161)
      Tiqelu=Tiqelu-41
      Garixomenoxu=bit32.bxor(Garixomenoxu,201)
      Dodequjehixecis=(Dodequjehixecis-46)
      Qeguwajicofisom=(((Qeguwajicofisom>>>6)|(Qeguwajicofisom<<2))&255)
      Nibubikimanixihu=bit32.bxor(Nibubikimanixihu,184)
      Zupokela=Zupokela-218
      Wiyapibojikiso=(Wiyapibojikiso-128)
      Yumugafitiyevewe=(((Yumugafitiyevewe>>>4)|(Yumugafitiyevewe<<4))&255)
      Juruyu=bit32.bxor(Juruyu,105)
      Nocugulodexo=Nocugulodexo-148
      Qiveveqiqose=(Qiveveqiqose-11)
      Dolitebelovezalu=(((Dolitebelovezalu>>>1)|(Dolitebelovezalu<<7))&255)
      Badanolamiwuyax=Badanolamiwuyax+228
      Kinoponozayijoz=bit32.bxor(Kinoponozayijoz,241)
      Kifolikumeca=Kifolikumeca-243
      Cogexabas=(Cogexabas-167)
      Puwejomisu=(((Puwejomisu>>>5)|(Puwejomisu<<3))&255)
      Jewuyidazoloh=bit32.bxor(Jewuyidazoloh,140)
      Wikufuviwupe=Wikufuviwupe-178
      Fugodufera=(Fugodufera-133)
      Qizegebida=(((Qizegebida>>>5)|(Qizegebida<<3))&255)
      Nuluranuca=bit32.bxor(Nuluranuca,227)
      Jajipaxi=Jajipaxi-85
      Xefaxabewiju=(Xefaxabewiju+75)
      Giyevebomo=(Giyevebomo-42)
      Mevojupab=(((Mevojupab>>>2)|(Mevojupab<<6))&255)
      Codosifapenowav=bit32.bxor(Codosifapenowav,35)
      Tameseyot=Tameseyot-179
      Woragow=(Woragow-66)
      Wugevimowudubu=(((Wugevimowudubu>>>7)|(Wugevimowudubu<<1))&255)
      Lonifoz=bit32.bxor(Lonifoz,62)
      Fupinihug=Fupinihug-140
      Kexoquwenihusen=(Kexoquwenihusen-85)
      Lemeqofaqabejay=(((Lemeqofaqabejay>>>2)|(Lemeqofaqabejay<<6))&255)
      Xeqefilati=bit32.bxor(Xeqefilati,26)
      Jufuzelurav=bit32.bxor(Jufuzelurav,177)
      Fasubijilele=Fasubijilele-165
      Hopidawapoga=(Hopidawapoga-114)
      Hetule=(((Hetule>>>0)|(Hetule<<8))&255)
      Haqeyafoye=bit32.bxor(Haqeyafoye,144)
      Bamubucez=Bamubucez-175
      Hakapikegul=(Hakapikegul-151)
      Cavewabazelilac=(((Cavewabazelilac>>>0)|(Cavewabazelilac<<8))&255)
      Horumuk=bit32.bxor(Horumuk,151)
      Qonesugokawacu=Qonesugokawacu-195
      Yoqivuyuvay=bit32.bxor(Yoqivuyuvay,202)
      Zoqebuvowusuq=(Zoqebuvowusuq-234)
      Xogaja=(((Xogaja>>>5)|(Xogaja<<3))&255)
      Qicodipojeyoka=bit32.bxor(Qicodipojeyoka,204)
      Yalojuqowor=Yalojuqowor-160
      Qicewi=(Qicewi-236)
      Yoquyidekafeh=(((Yoquyidekafeh>>>0)|(Yoquyidekafeh<<8))&255)
      Xusosaw=bit32.bxor(Xusosaw,95)
      Bilobemidaxoraqo=Bilobemidaxoraqo-156
      Sarabuv=(Sarabuv-45)
      Rotafiyefi=(((Rotafiyefi>>>0)|(Rotafiyefi<<8))&255)
      Lobutamilumet=(((Lobutamilumet<<2)|(Lobutamilumet>>>6))&255)
      Lubesamibuti=bit32.bxor(Lubesamibuti,221)
      Xomaqiyuzufap=Xomaqiyuzufap-199
      Givova=(Givova-42)
      Cuwato=(((Cuwato>>>5)|(Cuwato<<3))&255)
      Gepoqecizeramu=bit32.bxor(Gepoqecizeramu,90)
      Qezacohipipa=Qezacohipipa-246
      Quneza=(Quneza-72)
      Vofela=(((Vofela>>>4)|(Vofela<<4))&255)
      Pasibadesigil=bit32.bxor(Pasibadesigil,142)
      Zipujuhaqiboh=Zipujuhaqiboh-112
      Darepuxekuxa=bit32.bxor(Darepuxekuxa,129)
      Cisolecivimezena=(Cisolecivimezena-80)
      Lularufeqow=(((Lularufeqow>>>0)|(Lularufeqow<<8))&255)
      Yuharufuv=bit32.bxor(Yuharufuv,136)
      Cokazusabasayet=Cokazusabasayet-23
      Quwoye=(Quwoye-253)
      Nefijiluhaki=(((Nefijiluhaki>>>6)|(Nefijiluhaki<<2))&255)
      Nojovuvuzo=bit32.bxor(Nojovuvuzo,226)
      Galoxawisotuhi=Galoxawisotuhi-138
      Sejirujojet=(Sejirujojet-130)
      Viyecih=(((Viyecih>>>3)|(Viyecih<<5))&255)
      Mobohu=(((Mobohu>>>4)|(Mobohu<<4))&255)
      Requxezep=bit32.bxor(Requxezep,111)
      Hoxatodusewagebe=Hoxatodusewagebe-229
      Dopeketi=(Dopeketi-85)
      Cesanasicoxegeku=(((Cesanasicoxegeku>>>6)|(Cesanasicoxegeku<<2))&255)
      Deyesukuc=bit32.bxor(Deyesukuc,102)
      Pojetowucubuju=Pojetowucubuju-149
      Hojerigaqe=(Hojerigaqe-145)
      Mimofexupuvixec=(((Mimofexupuvixec>>>5)|(Mimofexupuvixec<<3))&255)
      Verukajafivi=bit32.bxor(Verukajafivi,134)
      Xazusu=Xazusu-37
      Zahuhu=(((Zahuhu>>>1)|(Zahuhu<<7))&255)
      Zejuqizaru=(Zejuqizaru-141)
      Zikebijucuc=(((Zikebijucuc>>>7)|(Zikebijucuc<<1))&255)
      Votadewufosa=bit32.bxor(Votadewufosa,162)
      Perojuhohuteho=Perojuhohuteho-188
      Qacuxeyomuxo=(Qacuxeyomuxo-26)
      Fegurafuh=(((Fegurafuh>>>5)|(Fegurafuh<<3))&255)
      Kigizadeko=bit32.bxor(Kigizadeko,46)
      Dowacihonanufeg=Dowacihonanufeg-237
      Gecudu=(Gecudu-241)
      Vesucomufiq=(((Vesucomufiq>>>6)|(Vesucomufiq<<2))&255)
      Mitazucufar=(((Mitazucufar>>>0)|(Mitazucufar<<8))&255)
      Kafokajivotobipe=bit32.bxor(Kafokajivotobipe,67)
      Kedurexegemon=Kedurexegemon-32
      Yaleribocopim=(Yaleribocopim-75)
      Wupoxesedeg=(((Wupoxesedeg>>>0)|(Wupoxesedeg<<8))&255)
      Gosipejurinaben=bit32.bxor(Gosipejurinaben,122)
      Voxixenuzo=Voxixenuzo-22
      Jiniqumalute=(Jiniqumalute-253)
      Potale=(((Potale>>>5)|(Potale<<3))&255)
      Wiyenisirejose=bit32.bxor(Wiyenisirejose,121)
      Wiyapacotu=Wiyapacotu-153
      Laroruvakibi=(Laroruvakibi-216)
      Runofihucirayo=(Runofihucirayo-72)
      Fonifimezozibi=(((Fonifimezozibi>>>7)|(Fonifimezozibi<<1))&255)
      Moyoma=bit32.bxor(Moyoma,239)
      Pebobezilayu=Pebobezilayu-119
      Lojexelub=(Lojexelub-73)
      Yoniqelugurat=(((Yoniqelugurat>>>1)|(Yoniqelugurat<<7))&255)
      Cigusugic=bit32.bxor(Cigusugic,219)
      Mojulaqud=Mojulaqud-215
      Hulaqaludigebi=(Hulaqaludigebi-137)
      Namelibafeso=(((Namelibafeso>>>2)|(Namelibafeso<<6))&255)
      Cuderutagem=(((Cuderutagem>>>7)|(Cuderutagem<<1))&255)
      Nexitogej=bit32.bxor(Nexitogej,203)
      Xunusecojijonapo=Xunusecojijonapo-72
      Jubiqiq=(Jubiqiq-33)
      Nuhucejamin=(((Nuhucejamin>>>3)|(Nuhucejamin<<5))&255)
      Qinovusurabadug=bit32.bxor(Qinovusurabadug,81)
      Yiqojiyog=Yiqojiyog-181
      Korisire=(Korisire-45)
      Ripamebelibero=(((Ripamebelibero>>>1)|(Ripamebelibero<<7))&255)
      Kiveketopurizowu=bit32.bxor(Kiveketopurizowu,203)
      Nosipodab=Nosipodab-159
      Gurihuwuraye=(((Gurihuwuraye>>>2)|(Gurihuwuraye<<6))&255)
      Kihoyiwa=(Kihoyiwa-176)
      Jacoselijiwawen=(((Jacoselijiwawen>>>3)|(Jacoselijiwawen<<5))&255)
      Vawetumiga=bit32.bxor(Vawetumiga,38)
      Yeweyuk=Yeweyuk-43
      Rewerizizayame=(Rewerizizayame-209)
